K,Accuracy,Precision,Recall,F1-score,Custom Metric
84,0.8955696202531646,0.8980109872137803,0.8955696202531646,0.8915747006655703,0.7591692147957524
85,0.8963607594936709,0.8989405237708755,0.8963607594936709,0.892768360860192,0.7583780755552461
86,0.8947784810126582,0.8973902273767572,0.8947784810126582,0.8908756135461094,0.7606931148611548
87,0.8979430379746836,0.9021005403713452,0.8979430379746836,0.8941563871414131,0.7523965697816413
88,0.8971518987341772,0.9012407217267786,0.8971518987341772,0.8930466967148261,0.7531877090221476
89,0.8955696202531646,0.898928317087312,0.8955696202531646,0.8916055481560479,0.758191312914819
90,0.8955696202531646,0.8980308629649596,0.8955696202531646,0.8916777949930855,0.7572134110338856
91,0.8939873417721519,0.8972344102508453,0.8939873417721519,0.8899956151027142,0.7570850268090689
92,0.8955696202531646,0.898414283067833,0.8955696202531646,0.8915786243202702,0.7555027483280562
93,0.8963607594936709,0.8993154675910541,0.8963607594936709,0.8927255529722355,0.7547116090875499
94,0.8963607594936709,0.8993154675910541,0.8963607594936709,0.8927255529722355,0.7547116090875499
95,0.8947784810126582,0.8981355947740662,0.8947784810126582,0.8911425437546793,0.7562938875685625
96,0.8947784810126582,0.897820569399482,0.8947784810126582,0.8907883423467907,0.7562938875685625
97,0.8963607594936709,0.8993202939809296,0.8963607594936709,0.8923261448879339,0.7530009463817205
98,0.8947784810126582,0.8971455869662102,0.8947784810126582,0.8908914877399308,0.758004550274392
99,0.8947784810126582,0.8980891917569875,0.8947784810126582,0.8908254385581178,0.7580045502743918
